corruption,1,2,5,10,20,50,100
relational,0.00020488424343056974,0.00016060400230344385,0.00016064677038230002,0.00018120337335858494,0.00025140849174931645,0,0
corrupt,0.36808887124061584,0.4533640742301941,0.5404173135757446,0.5883970856666565,0.6412879824638367,0,0
