corruption,1,2,5,10,20,50,100
corrupt copy 2,0.4074951112270355,0.42614996433258057,0.42665317654609675,0.4407520890235901,0.4471751451492309,0.472650796175003,0.4895213842391967
corrupt,0.4074951112270355,0.42614996433258057,0.42665317654609675,0.4407520890235901,0.4471751451492309,0.472650796175003,0.4895213842391967
corrupt copy,0.4074951112270355,0.42614996433258057,0.42665317654609675,0.4407520890235901,0.4471751451492309,0.472650796175003,0.4895213842391967
