corruption,1,2,5,10,20,50,100
corrupt copy 2,0.21415270018621974,0.24068901303538176,0.25837988826815644,0.27932960893854747,0.27886405959031657,0.28957169459962756,0.27932960893854747
corrupt,0.21415270018621974,0.24068901303538176,0.25837988826815644,0.27932960893854747,0.27886405959031657,0.28957169459962756,0.27932960893854747
corrupt copy,0.21415270018621974,0.24068901303538176,0.25837988826815644,0.27932960893854747,0.27886405959031657,0.28957169459962756,0.27932960893854747
