corruption,1,2,5,10,20,50,100
corrupt copy 2,0.2759448289871216,0.3035874366760254,0.24633061885833737,0.23248842358589175,0.19878768920898438,0.230407327413559,0.2663101255893707
corrupt,0.2759448289871216,0.3035874366760254,0.24633061885833737,0.23248842358589175,0.19878768920898438,0.230407327413559,0.2663101255893707
corrupt copy,0.2759448289871216,0.3035874366760254,0.24633061885833737,0.23248842358589175,0.19878768920898438,0.230407327413559,0.2663101255893707
