corruption,1,2,5,10,20,50,100
corrupt,"days: 0.0, hours: 0.0, minutes: 0.0, seconds: 21.930382013320923","days: 0.0, hours: 0.0, minutes: 0.0, seconds: 28.948506832122803","days: 0.0, hours: 0.0, minutes: 0.0, seconds: 24.084564924240112","days: 0.0, hours: 0.0, minutes: 0.0, seconds: 46.27493596076965","days: 0.0, hours: 0.0, minutes: 1.0, seconds: 8.490023136138916","days: 0.0, hours: 0.0, minutes: 2.0, seconds: 34.00065302848816","days: 0.0, hours: 0.0, minutes: 6.0, seconds: 14.934746742248535"
