corruption,1,2,5,10,20,50,100
corrupt,"days: 0.0, hours: 0.0, minutes: 0.0, seconds: 36.06283092498779","days: 0.0, hours: 0.0, minutes: 0.0, seconds: 17.222797870635986","days: 0.0, hours: 0.0, minutes: 0.0, seconds: 20.034746170043945","days: 0.0, hours: 0.0, minutes: 1.0, seconds: 5.4086949825286865","days: 0.0, hours: 0.0, minutes: 1.0, seconds: 5.20608115196228","days: 0.0, hours: 0.0, minutes: 1.0, seconds: 45.95210075378418","days: 0.0, hours: 0.0, minutes: 5.0, seconds: 23.200155019760132"
